note,auteur,avis,assureur,produit,day_date,day_month,day_year,avis_en,token_avis_en,vecteur_moyen,vecteur_0,vecteur_1,vecteur_2,vecteur_3,vecteur_4,vecteur_5,vecteur_6,vecteur_7,vecteur_8,vecteur_9
4,gael-c-113096,rapide et satisfaisant  transaction sécurisée et très rapide aussi  je suis satisfaite de vos services et je recommande cette assurance  merci encore,APRIL Moto,moto,8,mai,2021,fast and satisfactory secure and very fast transaction also I am satisfied with your services and I recommend this insurance thank you again,"['fast', 'satisfactory', 'secure', 'very', 'transaction', 'also', 'satisfied', 'insurance', 'thank', 'again']","[ 0.00364526  0.02508384 -0.0116893  -0.03361823  0.02056213 -0.01728612
 -0.01046417 -0.0193374  -0.00885716  0.0176758 ]",0.0036452585,0.02508384,-0.0116893,-0.03361823,0.020562135,-0.017286118,-0.010464173,-0.019337395,-0.008857156,0.017675798
1,youko567-69840,je deconseille fortement ils remboursent quand ils veulent et puis surtout cest très très très long ils leurs manque toujours un papier ou autre bref a éviter absolument  très grande mauvaise foi,APRIL,sante,3,janvier,2019,I strongly advise against they reimburse when they want and then above all it is very very very long they are always missing a paper or other brief to avoid absolutely very great bad faith,"['strongly', 'then', 'very', 'long', 'always', 'paper', 'other', 'brief', 'avoid', 'absolutely', 'great', 'bad', 'faith']","[-0.01826112 -0.00885243  0.01576819 -0.00036803  0.01477602 -0.01064947
  0.02418549  0.01179777  0.00538388 -0.0379819 ]",-0.018261123,-0.008852427,0.015768195,-0.00036803147,0.014776022,-0.010649468,0.024185486,0.011797767,0.005383881,-0.0379819
1,laurent-61923,mauvaise assurance low cost pas cher mais peu de garantie tjs difficile à joindre tjs nouvel interlocuteur  incompétent,Direct Assurance,auto,11,mars,2019,bad low cost insurance cheap but little guarantee always difficult to reach always new incompetent interlocutor,"['bad', 'low', 'cost', 'insurance', 'little', 'guarantee', 'always', 'difficult', 'reach', 'new', 'incompetent', 'interlocutor']","[-0.03488566  0.01626162  0.02019717  0.02122209 -0.00166113 -0.01238958
 -0.02157866  0.02184909 -0.00657394  0.00535782]",-0.034885664,0.016261622,0.020197168,0.021222094,-0.0016611343,-0.012389579,-0.021578664,0.021849088,-0.0065739355,0.005357822
5,bony-g-128205,les prix me conviennent et le service client est sérieux le personnel est à lécoute et il est réactif  les conseils sont utiles et clairs  je conseille lolivier assurance,L'olivier Assurance,auto,16,août,2021,the prices suit me and the customer service is serious the staff is attentive and responsive the advice is useful and clear I recommend lolivier assurance,"['suit', 'customer', 'service', 'serious', 'staff', 'attentive', 'responsive', 'advice', 'useful', 'clear', 'assurance']","[-0.00643943 -0.00425632  0.02271187 -0.03197291  0.00296112  0.01231728
  0.01812534 -0.01528113  0.01208231 -0.00621949]",-0.0064394325,-0.0042563225,0.022711866,-0.03197291,0.0029611168,0.012317282,0.018125342,-0.0152811315,0.0120823085,-0.00621949
5,anamaria23-59072,une super assurance auto pour un petit prix et pour exactement les mêmes garanties que chez les concurrents qui demandent beaucoup plus cher,L'olivier Assurance,auto,23,novembre,2017,great car insurance for a low price and for exactly the same guarantees as competitors who charge much more,"['great', 'car', 'insurance', 'low', 'price', 'exactly', 'same', 'much']","[ 0.01874613  0.00568686 -0.02122596  0.00435582 -0.01530361 -0.01914042
 -0.0026263  -0.00782004 -0.00813475 -0.01510411]",0.01874613,0.0056868587,-0.02122596,0.0043558227,-0.015303607,-0.019140417,-0.0026263031,-0.007820035,-0.008134746,-0.015104114
3,despre-a-114979,bien le prix est correct et les conseiller son tapirent pour établir le contrat a voir si cela tient la route par la suite le prix est tout à fait correct,L'olivier Assurance,auto,27,mai,2021,well the price is correct and the advisers are crouched to draw up the contract to see if it holds up afterwards the price is quite correct,"['well', 'price', 'correct', 'draw', 'contract', 'see', 'quite']","[ 0.00413605  0.01637477 -0.00690458  0.01214657 -0.00487997  0.00033306
  0.01253377  0.04054709  0.01039652 -0.01529362]",0.004136049,0.016374772,-0.0069045806,0.01214657,-0.0048799673,0.00033305906,0.012533771,0.04054709,0.01039652,-0.0152936205
5,sackda-c-126505,très satisfaite de la qualité du service client réponse rapide opérateurs téléphoniques efficaces et très aimables   très satisfaite du rapport qualité prix,L'olivier Assurance,auto,4,août,2021,very satisfied with the quality of customer service quick response efficient and very friendly telephone operators very satisfied with the value for money,"['very', 'satisfied', 'quality', 'customer', 'service', 'quick', 'response', 'efficient', 'friendly', 'telephone', 'value', 'money']","[-0.02738713 -0.01691474  0.00572347 -0.03005849  0.01432618 -0.00711923
 -0.01082438 -0.01614962  0.01171825 -0.03357066]",-0.027387135,-0.01691474,0.005723467,-0.030058488,0.014326182,-0.0071192267,-0.010824383,-0.016149616,0.011718255,-0.03357066
4,sasha-m-108482,je suis satisfaite du service  simple  pratique  permet de faire des économies personnel téléphonique agréable et réactif véhicule de prêt cool,Direct Assurance,auto,30,mars,2021,I am satisfied with the simple practical service saves money pleasant and responsive telephone staff cool loan vehicle,"['satisfied', 'simple', 'practical', 'service', 'money', 'pleasant', 'responsive', 'telephone', 'staff', 'cool', 'loan', 'vehicle']","[-0.03561132 -0.01228947  0.00822785  0.00595447 -0.02106885 -0.00861683
 -0.00288597 -0.01026098 -0.00428306 -0.00603472]",-0.035611324,-0.012289467,0.008227848,0.0059544737,-0.021068854,-0.008616834,-0.0028859747,-0.010260981,-0.004283056,-0.00603472
2,violet-116874,suite a une rétractation dans les temps prévu  avec santévet au mois de février 2021 un prélèvement a été fait de 2652 euros il vous sera remboursé  dans un délai de 30 jours a se jour rien est fait leparoux  v,SantÃ©Vet,animaux,12,juin,2021,following a withdrawal within the time planned with santévet in February 2021 a direct debit was made of 2652 euros you will be reimbursed within 30 days to date nothing is done leparoux v,"['withdrawal', 'time', 'santévet', 'direct', 'debit', 'was', 'euros', 'be', 'date', 'nothing', 'leparoux', 'v']","[-0.02976632 -0.01042865  0.01784494  0.00163452 -0.01696     0.01020777
 -0.01531161  0.00798966  0.02143762 -0.0043228 ]",-0.029766321,-0.010428648,0.017844941,0.001634522,-0.016959995,0.0102077685,-0.015311614,0.00798966,0.02143762,-0.0043227994
3,sylvie-f-129373,aucun geste de votre part quand nous somme client depuis des année  toujours une augmentation chaque année a quand un geste commercial  sur tout les contrats,GMF,auto,25,août,2021,no gesture from you when we have been a customer for years always an increase each year when a commercial gesture on all contracts,"['gesture', 'customer', 'always', 'increase', 'year', 'commercial']","[-0.01120588 -0.00843394  0.00356426 -0.0170105  -0.04115308 -0.02887035
 -0.00439511 -0.00052428 -0.0436099   0.00311748]",-0.011205877,-0.008433938,0.0035642644,-0.017010497,-0.041153084,-0.028870346,-0.004395114,-0.00052427716,-0.0436099,0.00311748
4,christian-j-116947,je suis satisfait de vos services jusquà maintenant votre site en ligne est simple dutilisation jattends mes documents et ne manquerai pas de suivre mon dossier par mon espace personnel merci,Direct Assurance,auto,14,juin,2021,I am satisfied with your services so far your online site is easy to use I am waiting for my documents and will not fail to follow my file through my personal space thank you,"['satisfied', 'so', 'far', 'online', 'site', 'easy', 'use', 'not', 'fail', 'follow', 'file', 'personal', 'space', 'thank']","[-0.02640803  0.02564947 -0.00141751 -0.01665738  0.02688845 -0.01033096
 -0.02893741 -0.01251178 -0.01331236  0.02094726]",-0.026408026,0.025649475,-0.0014175068,-0.016657379,0.026888447,-0.010330958,-0.028937409,-0.0125117805,-0.013312363,0.020947263
3,agajoce-126182,je viens de résilier mon contrat au 3108 pourquoi les 2 premières années depuis 2017 jobtenais facilement et rapidement une réponse à mes questions mais plus ces 2 dernières de fait mon contrat nétant pas responsable  je me trouvais écarté des nouvelles dispositions de reste à charge 0 april a un fonctionnement très solide prise en charge remboursements mais pêche par manque de suivi de lassuré comme beaucoup de mutuelles qui délèguent aux réseaux de courtiers la prospection commerciale leurs clients ne sont pas suivis les assurances gonflent leur portefeuille et les revendent à des plus grosses la résiliation déclenchée par ma nouvelle mutuelle se passe très bien merci april,APRIL,sante,3,août,2021,I have just terminated my contract at 3108 why the first 2 years since 2017 easily and quickly got an answer to my questions but no longer these last 2 in fact my contract was not responsible I found myself excluded from the new provisions for remaining dependents 0 april a a very solid functioning support reimbursements but fishing for lack of follow-up of the insured like many mutual insurance companies which delegate to the networks of brokers the commercial prospecting their customers are not followed the insurances inflate their portfolio and resell them to larger the triggered termination by my new health insurance is going very well thank you april,"['just', 'contract', 'first', 'easily', 'quickly', 'got', 'answer', 'last', 'fact', 'was', 'not', 'responsible', 'found', 'excluded', 'new', 'very', 'solid', 'support', 'lack', 'follow-up', 'insured', 'many', 'mutual', 'insurance', 'commercial', 'portfolio', 'resell', 'termination', 'health', 'well', 'thank']","[-0.00426832 -0.00030485  0.02192665  0.00811715 -0.01150025 -0.00317564
  0.0077168  -0.00075284 -0.00072665 -0.00255436]",-0.004268317,-0.00030485468,0.021926653,0.00811715,-0.011500246,-0.0031756419,0.0077168006,-0.000752838,-0.00072665274,-0.002554363
1,thierry-68774,la sma dans le cadre dune assurance dommage ouvrage décennale encaisse largent des entreprises du bâtiment mais ne traite pas les sinistres ne se déplace pas ne répond pas au téléphone,Sma,garantie-decennale,25,novembre,2018,the sma as part of a ten-year work damage insurance collects money from building companies but does not process claims does not travel does not answer the phone,"['sma', 'part', 'ten-year', 'work', 'damage', 'insurance', 'money', 'not', 'process', 'travel', 'answer', 'phone']","[-0.00251195  0.00135517 -0.00686176  0.03318947 -0.02558094  0.04100168
 -0.01587927  0.01390384 -0.00347178  0.00366816]",-0.002511953,0.0013551712,-0.006861756,0.03318947,-0.025580935,0.04100168,-0.015879266,0.01390384,-0.0034717817,0.0036681567
4,yan-marlyse-l-112608,je suis satisfaite du service direct assurance je suis déçue des tarifs pour les véhicules de plus de 9cv mais je reste et recommande cette assurance pour le service et le rapport qualité  prix,Direct Assurance,auto,4,mai,2021,I am satisfied with the direct insurance service I am disappointed with the rates for vehicles over 9cv but I stay and recommend this insurance for the service and the value for money,"['satisfied', 'direct', 'insurance', 'service', 'disappointed', 'value', 'money']","[-0.02534493 -0.01851411 -0.0096682  -0.03152985 -0.00583739 -0.02030724
 -0.0210467  -0.0092025  -0.00032143 -0.0216999 ]",-0.025344929,-0.018514106,-0.009668199,-0.031529848,-0.0058373935,-0.020307237,-0.021046702,-0.009202497,-0.00032143295,-0.021699896
5,benayon-l-122562,je suis satisfait par rapport à mes exigences le prix est correct les couvertures sont à peu près correctes si le service assistance est bon je ne vois aucun défauts à cette assurance,L'olivier Assurance,auto,6,juillet,2021,I am satisfied with my requirements the price is correct the covers are more or less correct if the assistance service is good I do not see any faults in this insurance,"['satisfied', 'price', 'correct', 'assistance', 'service', 'good', 'not', 'see', 'insurance']","[-0.02778372  0.01032565 -0.00756198 -0.02978062 -0.003656    0.0042932
  0.01532404 -0.02172404  0.00545932 -0.01017143]",-0.027783722,0.010325647,-0.0075619784,-0.029780623,-0.0036559957,0.0042931954,0.015324041,-0.021724038,0.0054593245,-0.010171435
5,philippe-d-113815,je suis satisfait de votre contrat prix correct bien explique rapide et bien expliquer je suis satisfait de votre site et le recomande a mon entourage,Direct Assurance,auto,15,mai,2021,I am satisfied with your contract correct price well explained quickly and well explain I am satisfied with your site and recommend it to my entourage,"['satisfied', 'contract', 'correct', 'price', 'well', 'explained', 'quickly', 'explain', 'site', 'recommend', 'entourage']","[-0.00644407  0.00557887 -0.01492651 -0.00543733  0.01082808 -0.01373681
  0.00893969  0.0282859   0.01698775 -0.00927133]",-0.0064440696,0.0055788746,-0.014926508,-0.005437326,0.010828077,-0.013736806,0.008939687,0.028285898,0.016987752,-0.00927133
1,abdeldahak-70950,pas dagence pas de réponses par tél vous pouvez passer 30min au tel sans avoir une réponse en plus l appelle est payante bref presque impossible de les contacter ils ont mis mon dossier en radiation sans minformer et en plein traitement chez le dentiste,Mercer,sante,4,février,2019,no agency no answers by phone you can spend 30min on the phone without having an answer in addition the call is paying in short almost impossible to contact them they put my file on the list without informing me and in full treatment at the dentist,"['agency', 'phone', 'spend', 'answer', 'addition', 'call', 'short', 'almost', 'impossible', 'contact', 'put', 'file', 'list', 'full', 'treatment', 'dentist']","[ 0.00031465 -0.00901267 -0.00546585 -0.00527611  0.00282521  0.00264328
  0.02879383  0.00907207 -0.0186031  -0.02884802]",0.00031465245,-0.009012667,-0.0054658456,-0.0052761147,0.0028252117,0.0026432776,0.028793832,0.009072067,-0.018603098,-0.028848017
